"wavelength [AA]"
400.8577
400.9309
401.2447
401.274
401.2831
401.286
401.361
401.374
401.791
401.8198
401.866
401.9003
402.032
402.3513
402.5485
402.659
402.9627
402.992
403.1105
403.151
403.416
403.575
403.5771
403.917
404.0632
404.1627
404.2246
404.244
404.5084
404.6457
404.6881
404.7146
404.93
405.6536
406.1537
406.1778
406.394
406.4123
406.5684
406.6028
406.6798
406.9797
407.0157
407.0867
407.2952
407.4272
407.46
407.5406
407.6312
407.725
407.7446
407.771
407.8448
407.9072
407.9489
408.0756
408.1667
408.3371
408.387
408.7527
408.8676
408.985
409.0738
409.1215
409.1786
409.358
409.5441
409.6156
409.651
409.9772
410.44
410.5421
410.7567
410.834
410.991
411.1406
411.224
411.379
411.44
411.69
411.807
412.0675
412.087
412.1166
412.1868
412.2425
412.341
412.529
412.5681
412.6697
412.81
412.8994
412.91
413.127
413.1853
413.3331
413.5013
413.514
413.5963
413.654
414.0239
414.106
414.1556
414.186
414.264
414.456
414.477
414.586
414.9342
415.0364
415.0619
415.095
415.215
415.2185
415.5124
415.53
415.9432
416.1254
416.304
416.409
416.5923
416.664
417.0285
417.156
417.185
417.4983
417.56
417.6806
417.725
417.848
417.9702
418.004
418.08
418.3061
418.899
419.088
419.416
419.667
419.816
419.9591
419.9951
420.286
420.549
420.908
421.018
421.059
421.1897
421.229
421.444
421.7312
421.7642
421.9351
421.9611
422.0748
422.107
422.2394
422.3174
422.353
422.507
422.601
422.679
422.9398
422.9398
423.075
423.2162
423.506
423.7266
423.753
423.7845
424.198
424.382
424.4793
424.925
425.021
425.319
425.407
425.461
425.677
425.899
425.909
425.959
426.1509
426.2025
426.2755
426.3231
426.4879
426.504
426.5043
426.605
426.84
426.9915
427.285
427.4969
427.539
427.975
428.2778
428.311
428.53
428.573
428.5855
428.852
428.93
428.9645
429.2004
429.3
429.314
429.422
429.89
430.152
430.368
430.6117
430.706
430.811
431.1282
431.2021
431.251
431.6869
431.742
431.772
431.8389
431.849
431.998
432.063
432.115
432.4618
432.51
432.608
433.334
433.4374
433.449
433.5247
433.591
433.6682
433.746
433.949
433.993
434.305
434.479
434.6096
434.649
434.9335
434.97
435.4719
435.525
435.5887
435.971
436.054
436.073
436.254
436.627
436.67
436.6876
436.696
437.1304
437.232
437.253
437.515
437.595
437.763
437.8453
437.871
438.471
438.6722
438.9105
439.078
439.2355
439.36
439.3694
439.412
439.595
439.695
440.13
440.3668
440.437
440.786
440.7904
440.918
441.1421
441.174
441.297
441.558
441.655
441.692
441.705
442.0692
442.427
442.472
442.6074
442.612
442.684
443.076
443.0775
443.143
443.377
443.4197
443.5968
443.715
443.806
444.1169
444.166
444.5803
444.7909
445.239
445.284
445.331
445.558
445.79
445.8354
446.453
446.49
447.0304
447.505
447.5097
447.63
447.85
448.5778
448.8375
449.0817
449.4292
450.5765
450.67
450.9256
451.2611
451.429
452.043
452.201
452.224
452.526
452.6348
452.705
452.8775
453.058
453.109
453.1822
453.21
453.2497
453.293
453.3521
453.566
453.7965
453.879
453.895
454.06
454.3003
454.737
455.37
455.4885
455.5252
455.603
455.752
455.755
455.8661
455.913
455.949
456.071
456.1538
456.203
456.245
456.2708
456.3457
456.361
456.3862
456.391
456.5328
456.8671
457.2241
457.333
457.5397
457.6706
457.7284
457.9656
457.979
458.231
458.291
458.434
458.452
458.495
458.5767
458.632
458.864
458.9665
458.988
459.1655
459.2499
459.261
459.4636
459.629
459.6985
459.9044
460.082
460.0861
460.501
460.6403
460.7353
460.753
460.8217
460.833
461.01
461.69
461.8585
461.8982
462.0298
462.441
462.7417
462.9047
463.046
463.241
463.606
463.6096
463.707
463.75
463.8004
463.935
464.105
464.6087
464.7253
464.8264
464.9727
465.223
465.4542
465.546
465.778
465.9016
465.9746
465.99
466.198
466.556
466.732
466.773
466.8194
466.862
466.9
466.9414
467.3135
467.372
467.408
467.475
467.7619
467.769
467.999
468.105
468.176
468.3643
468.4602
468.4944
468.5889
468.626
468.81
468.868
469.079
469.1383
469.22
469.2924
469.3775
469.434
469.528
469.7707
469.9512
469.9883
470.1394
470.155
470.2927
470.4092
470.458
470.565
470.672
470.756
470.8352
471.009
471.0336
471.12
471.132
471.204
471.6922
471.742
472.0947
472.1333
472.2335
472.367
472.3866
472.5673
472.6139
472.8413
472.955
473.0055
473.2716
473.471
473.5578
473.5985
473.8003
473.8503
473.883
473.9098
473.9721
473.9936
474.202
474.478
474.4942
474.5489
474.75
474.766
474.8074
474.9229
474.9733
475.0504
475.122
475.31
475.336
475.3481
475.3783
475.471
475.513
475.5708
475.6135
475.796
476.1897
476.3704
476.44
476.4597
476.521
476.5383
476.58
476.5881
476.6385
476.71
477.1747
477.5099
477.7488
477.8686
477.9576
478.2391
478.262
478.4009
478.5183
478.544
478.585
478.7882
478.844
478.845
478.9
478.912
479.069
479.167
479.2763
479.4845
479.519
479.615
479.729
479.843
479.909
479.951
479.96
480.242
480.4952
480.9022
481.0261
481.338
481.5534
481.8144
482.342
482.4266
482.4854
482.5517
483.4357
483.505
483.516
483.85
483.9197
484.07
484.1543
484.2512
484.4485
485.0718
485.1296
485.2573
485.3921
485.5597
485.7913
485.9495
485.9705
486.2174
486.33
486.4707
486.475
486.654
486.6751
486.8037
486.978
486.9862
487.122
487.358
487.4009
487.455
487.524
487.6075
487.79
487.8
487.8564
487.9071
488.108
488.127
488.2986
488.31
488.3787
488.5375
488.698
488.7384
488.781
489.125
489.1733
489.233
489.2775
489.3636
489.5881
489.639
489.7573
489.8158
489.8505
489.8981
489.918
490.0708
490.1021
490.1957
490.2692
490.342
490.3601
490.4304
490.5911
490.934
491.0049
491.078
491.094
491.2984
491.347
491.4472
491.7261
491.764
491.8137
492.03
492.098
492.1472
492.2233
492.3379
492.499
493.1317
493.6418
494.035
494.123
494.214
494.2363
494.258
494.284
494.531
494.7087
494.7329
494.784
495.4874
495.516
495.606
495.7503
495.8906
495.912
495.995
496.206
496.4924
496.5842
496.6846
497.267
497.548
497.5647
497.6206
497.6769
497.761
497.9164
498.0418
498.0699
498.0891
498.135
498.2144
498.4061
498.458
498.5679
498.8609
499.452
499.4759
499.572
500.0849
500.219
500.2424
500.9114
501.371
501.447
501.6074
501.6989
501.757
502.37
502.6176
502.677
502.9235
502.986
502.994
503.48
503.5048
503.6011
503.7209
503.949
504.0144
504.144
504.1442
504.702
504.792
505.2615
505.4064
505.516
505.5698
505.593
505.625
505.8261
505.972
506.0184
506.147
506.801
506.9534
507.082
507.2396
507.378
507.5811
507.6793
507.971
508.0239
508.345
508.513
509.015
509.074
509.241
510.2239
510.385
511.0958
511.1932
511.896
511.9015
512.017
512.144
512.654
512.7485
513.7307
515.2395
517.325
517.7077
517.808
517.997
518.1162
518.381
518.4596
518.679
519.439
520.46
520.6
520.714
521.312
521.474
522.201
522.566
522.975
523.008
524.224
524.929
525.436
525.565
526.51
526.7667
526.925
527.108
527.949
528.324
528.39
529.0413
529.491
529.537
530.4091
530.566
531.295
531.31
531.4441
531.494
531.523
531.67
531.865
531.9614
533.101
533.657
533.701
533.911
534.55
534.608
534.856
534.925
535.124
535.648
536.042
536.156
536.228
536.359
536.566
536.876
536.915
537.03
537.215
537.576
538.02
538.419
538.5275
538.69
538.716
538.726
539.394
539.414
539.591
539.627
539.673
539.854
539.961
540.44
540.546
540.581
541.002
541.041
541.067
541.28
541.376
541.698
542.0
542.013
542.051
542.336
542.352
542.391
542.392
542.47
542.496
542.579
542.807
542.988
543.052
543.099
543.371
543.493
543.804
543.873
544.17
544.317
545.217
545.614
545.643
545.725
546.108
546.154
546.276
546.37
546.837
547.049
547.351
547.384
547.447
547.696
547.897
547.931
548.113
548.222
548.233
548.673
549.062
549.428
550.074
550.173
550.216
550.478
550.769
550.855
551.039
551.558
551.807
551.962
551.994
552.022
552.232
552.562
552.588
552.94
553.009
553.092
553.134
553.422
553.832
553.907
554.173
554.303
554.387
554.521
554.659
554.688
554.82
555.011
555.179
555.292
555.298
555.327
555.396
555.422
555.478
555.514
555.853
555.885
556.096
556.315
556.644
557.082
557.213
557.337
557.345
557.349
557.359
557.375
557.527
557.59
557.855
557.976
558.066
558.137
558.517
558.762
558.911
558.99
559.196
559.265
559.329
559.41
559.434
559.496
559.562
559.617
559.645
559.784
559.931
559.947
560.01
560.013
560.201
560.312
560.5
560.547
560.598
560.769
561.203
561.344
561.351
561.558
561.757
561.8
561.863
562.253
562.378
562.89
563.153
563.4
563.617
563.692
563.764
563.811
564.084
564.554
564.643
564.809
564.89
564.961
564.991
565.125
565.193
565.322
565.414
565.766
566.003
566.162
566.213
566.214
566.383
566.621
566.689
566.721
566.781
566.875
567.146
567.26
567.302
567.387
567.59
568.01
568.179
568.265
568.441
568.508
568.574
568.737
569.021
569.03
569.113
569.265
569.335
569.675
569.776
569.788
569.814
570.058
570.076
570.1
570.149
570.199
570.392
570.529
570.594
570.632
571.001
571.289
571.323
571.725
571.757
571.786
571.844
572.062
572.23
572.401
572.864
573.044
573.135
573.248
573.27
573.41
573.438
573.639
573.686
573.781
573.785
573.885
574.369
574.656
574.95
574.979
575.179
575.251
575.414
575.654
576.023
576.232
576.268
576.379
576.46
576.663
576.69
576.802
576.884
577.04
577.428
577.475
577.863
578.287
578.526
578.564
578.615
578.688
578.693
578.984
579.142
579.157
579.476
579.761
579.908
579.995
580.132
580.202
580.321
580.336
580.419
580.61
580.831
581.054
581.309
581.506
581.613
581.708
581.809
581.832
582.308
582.358
582.64
582.652
582.933
583.119
583.392
583.399
583.473
583.505
583.57
583.97
584.018
584.147
584.233
584.395
584.3996
584.462
584.561
584.626
584.773
584.874
584.951
585.033
585.419
585.624
585.628
585.694
586.027
586.157
586.264
586.558
586.682
587.086
587.165
587.168
587.228
587.618
587.669
587.872
588.094
588.533
588.961
589.321
589.42
589.644
589.699
589.793
589.8
589.865
590.0
590.053
590.314
590.938
591.079
591.128
591.181
591.389
591.46
591.735
591.833
591.833
592.424
592.51
592.725
592.973
593.045
593.396
593.405
593.609
593.639
593.709
593.756
593.861
593.939
594.149
594.151
594.21
594.439
594.763
595.215
595.809
595.925
595.929
596.056
596.219
596.303
596.533
596.621
596.722
596.751
596.972
597.084
597.123
597.152
597.224
597.678
597.798
597.815
598.733
598.986
599.077
599.58
600.142
600.226
600.282
600.718
600.825
600.825
601.104
601.478
602.04
602.041
602.222
602.282
602.387
602.428
602.525
602.666
602.676
602.851
603.009
603.342
603.543
603.653
603.728
603.848
604.002
604.604
605.298
605.38
605.617
605.898
606.493
606.833
607.114
607.85
607.942
608.19
608.464
608.508
608.574
609.525
609.533
609.552
609.586
609.861
610.028
610.098
610.124
610.137
610.6
610.639
610.834
610.886
610.91
611.119
611.241
611.297
611.505
611.517
611.885
612.145
612.302
612.456
612.6
612.64
612.857
612.868
612.913
612.934
613.409
614.013
614.104
614.383
614.872
615.301
615.401
616.145
617.059
618.402
620.436
620.608
620.633
621.151
621.223
621.517
621.526
622.216
622.645
622.804
623.099
623.859
624.119
624.535
624.641
624.857
625.153
626.313
627.081
627.13
627.45
627.647
627.667
628.632
629.19
630.686
631.303
633.205
633.386
633.968
634.008
634.213
634.426
634.553
634.598
634.744
635.863
638.17
639.187
640.311
640.764
641.033
642.62
644.256
645.037
645.903
646.174
646.531
646.531
646.928
647.279
647.822
648.344
650.0
650.016
650.573
650.652
651.756
651.923
652.057
652.072
652.845
653.364
653.857
653.987
654.107
654.385
655.297
655.801
656.09
656.388
656.633
657.945
658.19
658.865
659.303
659.461
659.981
661.43
661.79
662.122
662.41
662.444
662.774
663.141
663.341
663.8241
664.454
664.5971
664.947
665.135
665.429
665.611
666.25
666.821
668.081
668.131
668.288
668.372
669.398
669.505
670.392
671.372
671.487
671.725
671.88
672.183
673.019
673.057
673.265
675.12
675.339
675.341
675.428
675.837
675.853
676.374
676.853
677.294
677.494
677.979
678.269
678.46
678.997
679.476
679.604
680.381
680.885
682.315
683.076
683.227
684.098
684.72
684.772
685.04
685.92
686.403
687.226
687.494
687.574
687.715
687.891
687.922
688.319
688.455
688.471
688.771
689.068
689.903
690.364
690.392
690.559
690.627
691.126
691.32
691.868
691.991
692.0
692.232
692.31
692.857
693.858
693.975
694.38
694.809
695.313
695.944
696.204
696.491
696.582
696.734
696.846
697.229
697.309
698.189
699.4331
699.619
700.348
700.55
700.935
702.091
702.412
702.532
702.678
703.301
703.515
704.698
705.039
705.928
706.413
706.541
706.607
707.708
707.93
707.941
708.191
708.359
710.038
710.159
710.449
710.48
710.563
710.6802
710.938
710.964
711.187
711.333
711.338
711.531
711.569
712.201
712.254
712.698
712.779
713.25
713.281
713.492
713.648
713.915
714.28
715.043
715.135
715.538
715.837
716.71
717.178
717.626
718.028
718.093
718.282
718.903
719.14
719.271
719.781
719.9588
720.097
720.433
720.624
721.085
721.572
721.613
721.7975
721.821
722.202
722.2078
722.392
722.625
722.633
722.877
723.546
723.872
724.249
724.268
724.289
724.364
725.115
725.371
725.576
725.901
726.938
727.418
728.514
728.519
729.466
729.516
729.628
730.533
730.643
730.944
730.986
731.069
731.074
731.522
731.545
731.5635
731.843
731.885
731.9599
732.008
732.613
732.741
732.987
733.025
733.026
734.0878
734.283
734.303
734.795
734.951
735.101
735.357
735.658
735.852
736.07
736.429
736.536
736.596
736.619
737.136
737.166
737.199
737.486
737.559
737.819
738.19
738.301
738.338
738.424
739.13
739.202
739.589
739.713
740.2977
740.511
740.819
741.164
741.455
742.029
742.685
742.875
743.685
743.906
744.016
744.12
744.298
744.365
744.383
744.477
744.921
745.033
745.061
745.495
745.592
745.739
745.859
745.959
745.99
746.159
746.485
746.852
747.154
747.622
748.085
748.948
749.161
749.314
749.551
749.819
750.333
750.427
750.659
750.993
751.405
751.998
752.726
752.866
753.074
753.254
753.3281
753.564
753.83
754.034
754.684
754.918
755.2342
756.1959
756.419
757.561
757.881
757.915
758.282
759.418
759.765
759.809
760.132
760.725
760.796
761.001
761.016
761.0882
761.6884
762.676
762.862
762.94
763.415
764.231
764.73
765.296
765.5763
766.432
766.535
767.126
767.558
767.792
767.8
767.947
769.811
770.078
770.745
770.892
771.4068
771.433
771.448
773.09
773.394
773.828
774.1501
774.329
774.6579
774.773
774.9218
775.15
775.571
775.789
776.0593
776.293
776.9583
777.019
777.302
778.034
778.118
778.3652
778.477
779.517
779.8748
780.134
780.432
780.651
781.3402
781.68
781.714
782.06
782.405
782.595
782.627
782.918
783.023
783.192
783.347
783.376
783.5289
784.405
784.721
784.783
784.921
785.202
785.605
785.769
785.8649
786.077
786.357
786.619
786.694
787.019
788.4618
788.657
788.6852
789.462
789.829
789.9839
790.202
790.259
790.395
790.46
790.484
790.66
790.899
790.96
791.545
791.6487
791.8234
791.9939
792.138
792.224
792.318
792.4588
792.51
792.695
792.942
793.2447
793.265
793.346
793.5883
793.761
793.903
794.168
794.2872
794.548
794.664
795.564
795.917
795.989
796.285
796.6281
796.828
796.841
797.374
797.4799
797.669
798.3252
798.564
798.831
799.03
799.73
799.8949
799.937
799.951
800.74
801.062
801.093
801.688
801.896
802.07
802.263
802.832
802.962
803.01
803.087
804.1162
804.904
805.138
805.208
805.356
805.963
805.986
806.144
806.295
806.327
807.1574
807.6574
807.856
807.8641
807.914
808.2319
808.244
808.5009
808.775
808.825
809.194
809.255
809.29
810.116
810.226
810.531
811.1661
811.327
811.383
811.547
811.9161
811.988
812.188
812.226
812.684
812.871
812.918
813.5433
813.553
814.24
814.253
814.371
814.707
815.1914
815.356
815.584
815.903
816.429
816.442
816.4873
817.145
817.735
818.406
819.534
819.788
819.895
820.155
820.1639
820.334
820.482
820.9841
821.02
821.06
821.3293
822.592
822.7551
823.0308
823.4228
823.653
823.7444
823.747
824.069
824.104
824.14
824.288
824.6501
825.195
825.605
825.6275
826.139
826.588
826.8546
827.118
827.296
827.7596
827.855
828.052
828.225
828.5462
828.6394
828.9818
829.448
830.1256
830.462
830.886
831.0259
831.8758
832.032
832.547
832.555
832.618
833.551
833.738
834.166
834.625
834.768
835.721
835.7545
836.3354
837.44
837.581
838.049
838.251
839.2057
839.493
839.5969
839.8048
840.009
840.2674
840.653
840.853
841.039
841.095
841.28
841.6
841.7314
841.738
841.765
841.8274
842.935
843.1179
843.191
843.7953
844.754
844.992
845.093
845.4056
845.767
845.864
846.312
846.6964
846.778
847.5761
847.8731
848.0
848.2116
848.43
848.4632
848.8701
849.7131
849.8623
850.583
850.606
851.5192
851.623
851.819
852.4688
852.832
853.072
853.785
854.207
854.303
854.5397
855.072
855.156
855.3826
855.9237
856.2313
856.401
856.823
856.969
857.055
857.2083
857.328
857.361
857.461
857.508
858.31
858.9205
859.087
859.171
859.404
859.516
859.6529
859.8253
860.618
860.8
861.077
861.1886
861.3986
861.905
862.0157
862.4324
862.845
862.924
863.0611
863.122
863.206
863.626
863.649
863.8796
863.893
864.1888
864.7889
864.837
864.993
865.9764
866.012
866.1509
867.282
867.47
867.496
867.7223
867.846
867.91
867.9443
868.03
868.4795
868.612
868.976
869.451
869.458
870.1341
870.2486
870.5222
871.46
871.787
872.2564
872.736
873.3216
873.541
873.593
874.1114
874.2
874.215
874.3
874.85
875.02
875.2981
875.48
876.077
876.2925
876.4365
876.574
877.011
877.8273
877.88
877.886
878.3903
878.5886
878.6293
878.8421
879.8128
879.9329
880.442
880.897
881.3796
881.4594
881.6146
882.228
883.5884
883.6167
883.7636
884.6714
884.8855
885.312
886.2544
886.5987
887.169
887.1911
887.2489
887.8138
887.8662
888.3248
889.2463
890.5718
891.1173
891.38
891.516
891.5479
892.506
895.635
895.7147
895.769
896.6391
897.9287
899.123
900.135
900.3578
901.774
902.7314
903.567
903.7307
903.806
904.3402
905.4852
906.325
907.9038
908.1843
908.277
908.835
909.2798
910.5993
910.901
911.3226
911.4904
911.9744
912.1742
913.0744
913.665
914.6683
915.513
916.4024
916.8899
917.2159
917.6696
917.842
918.056
918.5824
919.0692
919.811
920.2342
920.767
920.9337
921.0
921.0274
921.1102
922.8862
923.9448
925.2814
926.043
926.587
926.657
926.6748
927.4613
927.6811
927.7967
927.98
929.0956
930.332
931.0825
931.1255
932.309
933.3033
933.6149
933.6579
933.734
934.2656
935.0797
935.1303
936.2395
936.2395
936.3984
937.2472
937.5337
937.6785
937.9481
938.259
938.478
938.7936
938.9558
939.5864
940.3162
940.3847
940.7676
941.0621
941.2704
941.482
942.4086
942.67
942.829
943.0223
943.2679
943.5267
943.741
943.963
945.016
945.5004
946.4712
946.8258
947.63
947.6662
947.715
947.722
948.037
948.1341
948.3301
948.8863
949.5293
950.0257
950.263
950.668
950.78
950.9297
950.955
951.459
951.8857
952.2498
952.682
953.1267
954.4733
954.734
954.7447
955.2229
956.1507
957.6726
958.7838
959.269
959.4213
959.4687
959.6216
960.2836
960.8994
961.646
961.7759
961.8044
962.2221
962.4487
962.5716
962.7465
963.0253
963.4905
964.267
965.2612
965.2977
966.318
966.7914
966.9712
967.2353
967.3979
967.4732
967.659
968.0397
970.4482
970.8875
971.262
971.5624
971.699
972.1602
972.174
972.233
972.9699
973.2142
973.5546
973.8363
974.7835
975.3356
975.6185
975.6826
976.1386
977.7458
978.1635
979.2679
979.3418
979.9834
980.8216
981.27
982.9371
983.0507
983.826
984.0856
985.6923
985.95
986.7284
987.6582
988.1581
989.5693
991.6525
992.1424
992.272
992.567
993.538
993.969
994.0423
994.4163
994.649
995.5108
995.811
996.152
996.3591
996.7437
997.1387
997.3143
997.933
998.556
998.9478
999.1009
1001.132
1001.3252
1002.6429
1002.756
1003.5901
1004.5538
1004.593
1005.3493
1005.68
1005.7
1005.781
1007.015
1007.051
1008.2398
1009.339
1009.344
1010.178
1010.233
1010.2435
1011.184
1011.656
1011.891
1013.547
1013.788
1013.808
1015.6653
1016.5931
1016.7844
1017.34
1018.071
1018.768
1018.8664
1019.979
1020.425
1020.52
1021.2391
1021.289
1021.4922
1021.539
1021.9894
1021.992
1022.256
1022.755
1022.9397
1023.1011
1023.2442
1023.7598
1024.232
1024.741
